date,seasonality,weather,is_holiday
2023-01-14,Winter,Rainy,0
2023-01-14,Winter,Cloudy,0
2023-01-14,Winter,Snowy,0
2023-01-14,Winter,Cloudy,1
2023-01-14,Winter,Snowy,1
2023-01-14,Winter,Sunny,1
2023-01-15,Winter,Sunny,0
2023-01-15,Winter,Snowy,0
2023-01-15,Winter,Cloudy,0
2023-01-15,Winter,Snowy,1
2023-01-15,Winter,Rainy,0
2023-01-15,Winter,Rainy,1
2023-01-15,Winter,Sunny,1
2023-01-15,Winter,Cloudy,1
2023-01-16,Winter,Rainy,0
2023-01-16,Winter,Sunny,1
2023-01-16,Winter,Rainy,1
2023-01-16,Winter,Cloudy,0
2023-01-16,Winter,Snowy,0
2023-01-16,Winter,Sunny,0
2023-01-16,Winter,Snowy,1
2023-01-16,Winter,Cloudy,1
2023-01-17,Winter,Snowy,0
2023-01-17,Winter,Sunny,0
2023-01-17,Winter,Rainy,0
2023-01-17,Winter,Cloudy,0
2023-01-17,Winter,Snowy,1
2023-01-17,Winter,Rainy,1
2023-01-17,Winter,Sunny,1
2023-01-17,Winter,Cloudy,1
2023-01-18,Winter,Sunny,0
2023-01-18,Winter,Snowy,0
2023-01-18,Winter,Cloudy,0
2023-01-18,Winter,Cloudy,1
2023-01-18,Winter,Rainy,0
2023-01-18,Winter,Snowy,1
2023-01-18,Winter,Rainy,1
2023-01-18,Winter,Sunny,1
2023-01-19,Winter,Rainy,0
2023-01-19,Winter,Cloudy,0
2023-01-19,Winter,Cloudy,1
2023-01-19,Winter,Snowy,0
2023-01-19,Winter,Sunny,0
2023-01-19,Winter,Sunny,1
2023-01-19,Winter,Rainy,1
2023-01-19,Winter,Snowy,1
2023-01-20,Winter,Snowy,0
2023-01-20,Winter,Cloudy,1
2023-01-20,Winter,Rainy,0
2023-01-20,Winter,Sunny,0
2023-01-20,Winter,Sunny,1
2023-01-20,Winter,Cloudy,0
2023-01-20,Winter,Snowy,1
2023-01-20,Winter,Rainy,1
2023-01-21,Winter,Snowy,0
2023-01-21,Winter,Rainy,1
2023-01-21,Winter,Sunny,0
2023-01-21,Winter,Cloudy,0
2023-01-21,Winter,Rainy,0
2023-01-21,Winter,Sunny,1
2023-01-21,Winter,Snowy,1
2023-01-21,Winter,Cloudy,1
2023-01-22,Winter,Cloudy,0
2023-01-22,Winter,Rainy,0
2023-01-22,Winter,Snowy,0
2023-01-22,Winter,Sunny,0
2023-01-22,Winter,Sunny,1
2023-01-22,Winter,Rainy,1
2023-01-22,Winter,Snowy,1
2023-01-22,Winter,Cloudy,1
2023-01-23,Winter,Snowy,0
2023-01-23,Winter,Rainy,1
2023-01-23,Winter,Rainy,0
2023-01-23,Winter,Cloudy,0
2023-01-23,Winter,Sunny,0
2023-01-23,Winter,Cloudy,1
2023-01-23,Winter,Snowy,1
2023-01-23,Winter,Sunny,1
2023-01-24,Winter,Sunny,0
2023-01-24,Winter,Cloudy,0
2023-01-24,Winter,Rainy,1
2023-01-24,Winter,Snowy,0
2023-01-24,Winter,Snowy,1
2023-01-24,Winter,Cloudy,1
2023-01-24,Winter,Rainy,0
2023-01-24,Winter,Sunny,1
2023-01-25,Winter,Snowy,0
2023-01-25,Winter,Sunny,0
2023-01-25,Winter,Cloudy,0
2023-01-25,Winter,Cloudy,1
2023-01-25,Winter,Rainy,0
2023-01-25,Winter,Sunny,1
2023-01-25,Winter,Snowy,1
2023-01-25,Winter,Rainy,1
2023-01-26,Winter,Cloudy,0
2023-01-26,Winter,Snowy,0
2023-01-26,Winter,Sunny,0
2023-01-26,Winter,Rainy,0
2023-01-26,Winter,Snowy,1
2023-01-26,Winter,Cloudy,1
2023-01-26,Winter,Rainy,1
2023-01-26,Winter,Sunny,1
2023-01-27,Winter,Sunny,0
2023-01-27,Winter,Snowy,0
2023-01-27,Winter,Cloudy,0
2023-01-27,Winter,Cloudy,1
2023-01-27,Winter,Rainy,0
2023-01-27,Winter,Snowy,1
2023-01-27,Winter,Sunny,1
2023-01-27,Winter,Rainy,1
2023-01-28,Winter,Sunny,0
2023-01-28,Winter,Rainy,0
2023-01-28,Winter,Snowy,0
2023-01-28,Winter,Cloudy,0
2023-01-28,Winter,Rainy,1
2023-01-28,Winter,Snowy,1
2023-01-28,Winter,Sunny,1
2023-01-28,Winter,Cloudy,1
2023-01-29,Winter,Cloudy,0
2023-01-29,Winter,Sunny,0
2023-01-29,Winter,Rainy,0
2023-01-29,Winter,Sunny,1
2023-01-29,Winter,Snowy,1
2023-01-29,Winter,Snowy,0
2023-01-29,Winter,Cloudy,1
2023-01-29,Winter,Rainy,1
2023-01-30,Winter,Sunny,0
2023-01-30,Winter,Rainy,0
2023-01-30,Winter,Cloudy,0
2023-01-30,Winter,Rainy,1
2023-01-30,Winter,Cloudy,1
2023-01-30,Winter,Snowy,0
2023-01-30,Winter,Snowy,1
2023-01-30,Winter,Sunny,1
2023-01-31,Winter,Sunny,1
2023-01-31,Winter,Sunny,0
2023-01-31,Winter,Rainy,0
2023-01-31,Winter,Snowy,0
2023-01-31,Winter,Snowy,1
2023-01-31,Winter,Cloudy,0
2023-01-31,Winter,Rainy,1
2023-01-31,Winter,Cloudy,1
2023-02-01,Winter,Cloudy,0
2023-02-01,Winter,Rainy,0
2023-02-01,Winter,Sunny,0
2023-02-01,Winter,Rainy,1
2023-02-01,Winter,Snowy,0
2023-02-01,Winter,Sunny,1
2023-02-01,Winter,Snowy,1
2023-02-01,Winter,Cloudy,1
2023-02-02,Winter,Rainy,0
2023-02-02,Winter,Snowy,0
2023-02-02,Winter,Cloudy,1
2023-02-02,Winter,Cloudy,0
2023-02-02,Winter,Sunny,0
2023-02-02,Winter,Sunny,1
2023-02-02,Winter,Rainy,1
2023-02-02,Winter,Snowy,1
2023-02-03,Winter,Snowy,0
2023-02-03,Winter,Rainy,0
2023-02-03,Winter,Sunny,0
2023-02-03,Winter,Cloudy,0
2023-02-03,Winter,Sunny,1
2023-02-03,Winter,Rainy,1
2023-02-03,Winter,Snowy,1
2023-02-03,Winter,Cloudy,1
2023-02-04,Winter,Rainy,0
2023-02-04,Winter,Sunny,0
2023-02-04,Winter,Cloudy,0
2023-02-04,Winter,Snowy,0
2023-02-04,Winter,Cloudy,1
2023-02-04,Winter,Rainy,1
2023-02-04,Winter,Snowy,1
2023-02-04,Winter,Sunny,1
2023-02-05,Winter,Rainy,0
2023-02-05,Winter,Sunny,0
2023-02-05,Winter,Snowy,0
2023-02-05,Winter,Cloudy,0
2023-02-05,Winter,Sunny,1
2023-02-05,Winter,Rainy,1
2023-02-05,Winter,Snowy,1
2023-02-05,Winter,Cloudy,1
2023-02-06,Winter,Snowy,0
2023-02-06,Winter,Rainy,0
2023-02-06,Winter,Sunny,0
2023-02-06,Winter,Cloudy,0
2023-02-06,Winter,Cloudy,1
2023-02-06,Winter,Sunny,1
2023-02-06,Winter,Snowy,1
2023-02-06,Winter,Rainy,1
2023-02-07,Winter,Rainy,0
2023-02-07,Winter,Cloudy,1
2023-02-07,Winter,Sunny,0
2023-02-07,Winter,Snowy,0
2023-02-07,Winter,Cloudy,0
2023-02-07,Winter,Rainy,1
2023-02-07,Winter,Snowy,1
2023-02-07,Winter,Sunny,1
2023-02-08,Winter,Cloudy,0
2023-02-08,Winter,Snowy,0
2023-02-08,Winter,Rainy,0
2023-02-08,Winter,Sunny,0
2023-02-08,Winter,Snowy,1
2023-02-08,Winter,Cloudy,1
2023-02-08,Winter,Sunny,1
2023-02-08,Winter,Rainy,1
2023-02-09,Winter,Cloudy,0
2023-02-09,Winter,Sunny,0
2023-02-09,Winter,Rainy,1
2023-02-09,Winter,Snowy,0
2023-02-09,Winter,Cloudy,1
2023-02-09,Winter,Rainy,0
2023-02-09,Winter,Snowy,1
2023-02-09,Winter,Sunny,1
2023-02-10,Winter,Cloudy,0
2023-02-10,Winter,Snowy,0
2023-02-10,Winter,Sunny,1
2023-02-10,Winter,Rainy,0
2023-02-10,Winter,Sunny,0
2023-02-10,Winter,Snowy,1
2023-02-10,Winter,Cloudy,1
2023-02-10,Winter,Rainy,1
2023-02-11,Winter,Sunny,0
2023-02-11,Winter,Rainy,0
2023-02-11,Winter,Sunny,1
2023-02-11,Winter,Cloudy,0
2023-02-11,Winter,Snowy,0
2023-02-11,Winter,Cloudy,1
2023-02-11,Winter,Rainy,1
2023-02-11,Winter,Snowy,1
2023-02-12,Winter,Sunny,0
2023-02-12,Winter,Rainy,0
2023-02-12,Winter,Cloudy,1
2023-02-12,Winter,Cloudy,0
2023-02-12,Winter,Snowy,0
2023-02-12,Winter,Sunny,1
2023-02-12,Winter,Rainy,1
2023-02-12,Winter,Snowy,1
2023-02-13,Winter,Snowy,0
2023-02-13,Winter,Rainy,0
2023-02-13,Winter,Sunny,0
2023-02-13,Winter,Cloudy,0
2023-02-13,Winter,Rainy,1
2023-02-13,Winter,Sunny,1
2023-02-13,Winter,Snowy,1
2023-02-13,Winter,Cloudy,1
2023-02-14,Winter,Snowy,0
2023-02-14,Winter,Snowy,1
2023-02-14,Winter,Sunny,0
2023-02-14,Winter,Rainy,0
2023-02-14,Winter,Sunny,1
2023-02-14,Winter,Cloudy,0
2023-02-14,Winter,Rainy,1
2023-02-14,Winter,Cloudy,1
2023-02-15,Winter,Cloudy,0
2023-02-15,Winter,Snowy,0
2023-02-15,Winter,Sunny,0
2023-02-15,Winter,Rainy,0
2023-02-15,Winter,Snowy,1
2023-02-15,Winter,Rainy,1
2023-02-15,Winter,Sunny,1
2023-02-15,Winter,Cloudy,1
2023-02-16,Winter,Rainy,0
2023-02-16,Winter,Snowy,0
2023-02-16,Winter,Sunny,0
2023-02-16,Winter,Cloudy,0
2023-02-16,Winter,Rainy,1
2023-02-16,Winter,Sunny,1
2023-02-16,Winter,Cloudy,1
2023-02-16,Winter,Snowy,1
2023-02-17,Winter,Sunny,0
2023-02-17,Winter,Snowy,0
2023-02-17,Winter,Rainy,0
2023-02-17,Winter,Snowy,1
2023-02-17,Winter,Cloudy,0
2023-02-17,Winter,Rainy,1
2023-02-17,Winter,Sunny,1
2023-02-17,Winter,Cloudy,1
2023-02-18,Winter,Cloudy,0
2023-02-18,Winter,Sunny,0
2023-02-18,Winter,Rainy,0
2023-02-18,Winter,Snowy,0
2023-02-18,Winter,Sunny,1
2023-02-18,Winter,Rainy,1
2023-02-18,Winter,Cloudy,1
2023-02-18,Winter,Snowy,1
2023-02-19,Winter,Snowy,0
2023-02-19,Winter,Rainy,0
2023-02-19,Winter,Sunny,1
2023-02-19,Winter,Sunny,0
2023-02-19,Winter,Rainy,1
2023-02-19,Winter,Cloudy,0
2023-02-19,Winter,Snowy,1
2023-02-19,Winter,Cloudy,1
2023-02-20,Winter,Sunny,0
2023-02-20,Winter,Cloudy,0
2023-02-20,Winter,Rainy,0
2023-02-20,Winter,Cloudy,1
2023-02-20,Winter,Snowy,0
2023-02-20,Winter,Rainy,1
2023-02-20,Winter,Sunny,1
2023-02-20,Winter,Snowy,1
2023-02-21,Winter,Snowy,1
2023-02-21,Winter,Sunny,1
2023-02-21,Winter,Sunny,0
2023-02-21,Winter,Cloudy,0
2023-02-21,Winter,Rainy,0
2023-02-21,Winter,Snowy,0
2023-02-21,Winter,Cloudy,1
2023-02-21,Winter,Rainy,1
2023-02-22,Winter,Sunny,1
2023-02-22,Winter,Sunny,0
2023-02-22,Winter,Rainy,0
2023-02-22,Winter,Snowy,0
2023-02-22,Winter,Rainy,1
2023-02-22,Winter,Snowy,1
2023-02-22,Winter,Cloudy,0
2023-02-22,Winter,Cloudy,1
2023-02-23,Winter,Sunny,1
2023-02-23,Winter,Sunny,0
2023-02-23,Winter,Snowy,0
2023-02-23,Winter,Rainy,0
2023-02-23,Winter,Rainy,1
2023-02-23,Winter,Snowy,1
2023-02-23,Winter,Cloudy,0
2023-02-23,Winter,Cloudy,1
2023-02-24,Winter,Snowy,0
2023-02-24,Winter,Rainy,0
2023-02-24,Winter,Cloudy,0
2023-02-24,Winter,Sunny,0
2023-02-24,Winter,Sunny,1
2023-02-24,Winter,Cloudy,1
2023-02-24,Winter,Rainy,1
2023-02-24,Winter,Snowy,1
2023-02-25,Winter,Rainy,0
2023-02-25,Winter,Cloudy,0
2023-02-25,Winter,Sunny,0
2023-02-25,Winter,Snowy,0
2023-02-25,Winter,Rainy,1
2023-02-25,Winter,Snowy,1
2023-02-25,Winter,Cloudy,1
2023-02-26,Winter,Cloudy,0
2023-02-26,Winter,Sunny,0
2023-02-26,Winter,Rainy,0
2023-02-26,Winter,Snowy,0
2023-02-26,Winter,Snowy,1
2023-02-26,Winter,Rainy,1
2023-02-26,Winter,Sunny,1
2023-02-26,Winter,Cloudy,1
2023-02-27,Winter,Cloudy,1
2023-02-27,Winter,Snowy,1
2023-02-27,Winter,Rainy,0
2023-02-27,Winter,Cloudy,0
2023-02-27,Winter,Sunny,0
2023-02-27,Winter,Snowy,0
2023-02-27,Winter,Sunny,1
2023-02-27,Winter,Rainy,1
2023-02-28,Winter,Cloudy,1
2023-02-28,Winter,Cloudy,0
2023-02-28,Winter,Rainy,0
2023-02-28,Winter,Sunny,0
2023-02-28,Winter,Snowy,0
2023-02-28,Winter,Snowy,1
2023-02-28,Winter,Rainy,1
2023-02-28,Winter,Sunny,1
2023-03-01,Spring,Rainy,0
2023-03-01,Spring,Sunny,0
2023-03-01,Spring,Snowy,0
2023-03-01,Spring,Cloudy,1
2023-03-01,Spring,Sunny,1
2023-03-01,Spring,Cloudy,0
2023-03-01,Spring,Snowy,1
2023-03-01,Spring,Rainy,1
2023-03-02,Spring,Rainy,0
2023-03-02,Spring,Snowy,0
2023-03-02,Spring,Sunny,1
2023-03-02,Spring,Cloudy,0
2023-03-02,Spring,Snowy,1
2023-03-02,Spring,Cloudy,1
2023-03-02,Spring,Rainy,1
2023-03-02,Spring,Sunny,0
2023-03-03,Spring,Cloudy,0
2023-03-03,Spring,Snowy,0
2023-03-03,Spring,Rainy,0
2023-03-03,Spring,Sunny,0
2023-03-03,Spring,Sunny,1
2023-03-03,Spring,Rainy,1
2023-03-03,Spring,Cloudy,1
2023-03-03,Spring,Snowy,1
2023-03-04,Spring,Cloudy,0
2023-03-04,Spring,Sunny,0
2023-03-04,Spring,Rainy,0
2023-03-04,Spring,Snowy,0
2023-03-04,Spring,Sunny,1
2023-03-04,Spring,Snowy,1
2023-03-04,Spring,Rainy,1
2023-03-04,Spring,Cloudy,1
2023-03-05,Spring,Cloudy,0
2023-03-05,Spring,Snowy,1
2023-03-05,Spring,Snowy,0
2023-03-05,Spring,Sunny,0
2023-03-05,Spring,Rainy,0
2023-03-05,Spring,Cloudy,1
2023-03-05,Spring,Rainy,1
2023-03-05,Spring,Sunny,1
2023-03-06,Spring,Rainy,0
2023-03-06,Spring,Snowy,0
2023-03-06,Spring,Sunny,0
2023-03-06,Spring,Cloudy,1
2023-03-06,Spring,Cloudy,0
2023-03-06,Spring,Snowy,1
2023-03-06,Spring,Sunny,1
2023-03-06,Spring,Rainy,1
2023-03-07,Spring,Rainy,1
2023-03-07,Spring,Snowy,0
2023-03-07,Spring,Sunny,0
2023-03-07,Spring,Cloudy,1
2023-03-07,Spring,Cloudy,0
2023-03-07,Spring,Sunny,1
2023-03-07,Spring,Rainy,0
2023-03-07,Spring,Snowy,1
2023-03-08,Spring,Snowy,0
2023-03-08,Spring,Sunny,0
2023-03-08,Spring,Cloudy,0
2023-03-08,Spring,Cloudy,1
2023-03-08,Spring,Rainy,0
2023-03-08,Spring,Rainy,1
2023-03-08,Spring,Sunny,1
2023-03-08,Spring,Snowy,1
2023-03-09,Spring,Snowy,1
2023-03-09,Spring,Cloudy,0
2023-03-09,Spring,Sunny,0
2023-03-09,Spring,Sunny,1
2023-03-09,Spring,Rainy,0
2023-03-09,Spring,Snowy,0
2023-03-09,Spring,Rainy,1
2023-03-09,Spring,Cloudy,1
2023-03-10,Spring,Sunny,0
2023-03-10,Spring,Cloudy,1
2023-03-10,Spring,Rainy,0
2023-03-10,Spring,Sunny,1
2023-03-10,Spring,Cloudy,0
2023-03-10,Spring,Snowy,0
2023-03-10,Spring,Rainy,1
2023-03-10,Spring,Snowy,1
2023-03-11,Spring,Cloudy,0
2023-03-11,Spring,Rainy,0
2023-03-11,Spring,Sunny,1
2023-03-11,Spring,Sunny,0
2023-03-11,Spring,Snowy,0
2023-03-11,Spring,Cloudy,1
2023-03-11,Spring,Rainy,1
2023-03-11,Spring,Snowy,1
2023-03-12,Spring,Rainy,0
2023-03-12,Spring,Rainy,1
2023-03-12,Spring,Cloudy,0
2023-03-12,Spring,Snowy,1
2023-03-12,Spring,Snowy,0
2023-03-12,Spring,Sunny,0
2023-03-12,Spring,Sunny,1
2023-03-12,Spring,Cloudy,1
2023-03-13,Spring,Sunny,0
2023-03-13,Spring,Snowy,1
2023-03-13,Spring,Rainy,0
2023-03-13,Spring,Snowy,0
2023-03-13,Spring,Rainy,1
2023-03-13,Spring,Sunny,1
2023-03-13,Spring,Cloudy,0
2023-03-13,Spring,Cloudy,1
2023-03-14,Spring,Rainy,0
2023-03-14,Spring,Sunny,1
2023-03-14,Spring,Sunny,0
2023-03-14,Spring,Cloudy,0
2023-03-14,Spring,Snowy,1
2023-03-14,Spring,Snowy,0
2023-03-14,Spring,Rainy,1
2023-03-14,Spring,Cloudy,1
2023-03-15,Spring,Sunny,0
2023-03-15,Spring,Rainy,0
2023-03-15,Spring,Snowy,0
2023-03-15,Spring,Cloudy,0
2023-03-15,Spring,Snowy,1
2023-03-15,Spring,Cloudy,1
2023-03-15,Spring,Sunny,1
2023-03-15,Spring,Rainy,1
2023-03-16,Spring,Rainy,0
2023-03-16,Spring,Snowy,0
2023-03-16,Spring,Snowy,1
2023-03-16,Spring,Cloudy,0
2023-03-16,Spring,Sunny,0
2023-03-16,Spring,Sunny,1
2023-03-16,Spring,Rainy,1
2023-03-16,Spring,Cloudy,1
2023-03-17,Spring,Snowy,0
2023-03-17,Spring,Sunny,1
2023-03-17,Spring,Rainy,0
2023-03-17,Spring,Snowy,1
2023-03-17,Spring,Cloudy,0
2023-03-17,Spring,Sunny,0
2023-03-17,Spring,Rainy,1
2023-03-17,Spring,Cloudy,1
2023-03-18,Spring,Rainy,0
2023-03-18,Spring,Snowy,1
2023-03-18,Spring,Snowy,0
2023-03-18,Spring,Sunny,0
2023-03-18,Spring,Rainy,1
2023-03-18,Spring,Cloudy,0
2023-03-18,Spring,Sunny,1
2023-03-18,Spring,Cloudy,1
2023-03-19,Spring,Snowy,0
2023-03-19,Spring,Sunny,0
2023-03-19,Spring,Cloudy,0
2023-03-19,Spring,Rainy,0
2023-03-19,Spring,Sunny,1
2023-03-19,Spring,Snowy,1
2023-03-19,Spring,Rainy,1
2023-03-19,Spring,Cloudy,1
2023-03-20,Spring,Rainy,1
2023-03-20,Spring,Cloudy,0
2023-03-20,Spring,Rainy,0
2023-03-20,Spring,Snowy,0
2023-03-20,Spring,Snowy,1
2023-03-20,Spring,Sunny,0
2023-03-20,Spring,Cloudy,1
2023-03-20,Spring,Sunny,1
2023-03-21,Spring,Sunny,1
2023-03-21,Spring,Rainy,0
2023-03-21,Spring,Snowy,0
2023-03-21,Spring,Cloudy,0
2023-03-21,Spring,Rainy,1
2023-03-21,Spring,Sunny,0
2023-03-21,Spring,Cloudy,1
2023-03-21,Spring,Snowy,1
2023-03-22,Spring,Rainy,0
2023-03-22,Spring,Sunny,0
2023-03-22,Spring,Cloudy,0
2023-03-22,Spring,Snowy,1
2023-03-22,Spring,Snowy,0
2023-03-22,Spring,Cloudy,1
2023-03-22,Spring,Rainy,1
2023-03-22,Spring,Sunny,1
2023-03-23,Spring,Snowy,0
2023-03-23,Spring,Rainy,0
2023-03-23,Spring,Cloudy,1
2023-03-23,Spring,Sunny,0
2023-03-23,Spring,Sunny,1
2023-03-23,Spring,Cloudy,0
2023-03-23,Spring,Snowy,1
2023-03-23,Spring,Rainy,1
2023-03-24,Spring,Snowy,0
2023-03-24,Spring,Cloudy,0
2023-03-24,Spring,Sunny,0
2023-03-24,Spring,Snowy,1
2023-03-24,Spring,Rainy,0
2023-03-24,Spring,Cloudy,1
2023-03-24,Spring,Sunny,1
2023-03-24,Spring,Rainy,1
2023-03-25,Spring,Rainy,0
2023-03-25,Spring,Snowy,0
2023-03-25,Spring,Cloudy,1
2023-03-25,Spring,Cloudy,0
2023-03-25,Spring,Sunny,0
2023-03-25,Spring,Snowy,1
2023-03-25,Spring,Rainy,1
2023-03-25,Spring,Sunny,1
2023-03-26,Spring,Cloudy,0
2023-03-26,Spring,Sunny,0
2023-03-26,Spring,Rainy,0
2023-03-26,Spring,Snowy,0
2023-03-26,Spring,Rainy,1
2023-03-26,Spring,Cloudy,1
2023-03-26,Spring,Snowy,1
2023-03-26,Spring,Sunny,1
2023-03-27,Spring,Snowy,0
2023-03-27,Spring,Snowy,1
2023-03-27,Spring,Rainy,0
2023-03-27,Spring,Cloudy,0
2023-03-27,Spring,Sunny,0
2023-03-27,Spring,Sunny,1
2023-03-27,Spring,Rainy,1
2023-03-27,Spring,Cloudy,1
2023-03-28,Spring,Rainy,0
2023-03-28,Spring,Cloudy,1
2023-03-28,Spring,Sunny,0
2023-03-28,Spring,Rainy,1
2023-03-28,Spring,Cloudy,0
2023-03-28,Spring,Sunny,1
2023-03-28,Spring,Snowy,0
2023-03-28,Spring,Snowy,1
2023-03-29,Spring,Sunny,1
2023-03-29,Spring,Cloudy,0
2023-03-29,Spring,Sunny,0
2023-03-29,Spring,Snowy,0
2023-03-29,Spring,Rainy,0
2023-03-29,Spring,Snowy,1
2023-03-29,Spring,Rainy,1
2023-03-29,Spring,Cloudy,1
2023-03-30,Spring,Rainy,0
2023-03-30,Spring,Sunny,0
2023-03-30,Spring,Snowy,1
2023-03-30,Spring,Cloudy,0
2023-03-30,Spring,Cloudy,1
2023-03-30,Spring,Snowy,0
2023-03-30,Spring,Sunny,1
2023-03-30,Spring,Rainy,1
2023-03-31,Spring,Snowy,0
2023-03-31,Spring,Cloudy,1
2023-03-31,Spring,Rainy,1
2023-03-31,Spring,Rainy,0
2023-03-31,Spring,Sunny,1
2023-03-31,Spring,Cloudy,0
2023-03-31,Spring,Sunny,0
2023-03-31,Spring,Snowy,1
2023-04-01,Spring,Snowy,0
2023-04-01,Spring,Sunny,0
2023-04-01,Spring,Snowy,1
2023-04-01,Spring,Rainy,0
2023-04-01,Spring,Rainy,1
2023-04-01,Spring,Cloudy,0
2023-04-01,Spring,Sunny,1
2023-04-01,Spring,Cloudy,1
2023-04-02,Spring,Sunny,0
2023-04-02,Spring,Snowy,0
2023-04-02,Spring,Cloudy,0
2023-04-02,Spring,Rainy,0
2023-04-02,Spring,Sunny,1
2023-04-02,Spring,Snowy,1
2023-04-02,Spring,Rainy,1
2023-04-02,Spring,Cloudy,1
2023-04-03,Spring,Cloudy,0
2023-04-03,Spring,Snowy,0
2023-04-03,Spring,Sunny,0
2023-04-03,Spring,Cloudy,1
2023-04-03,Spring,Rainy,0
2023-04-03,Spring,Rainy,1
2023-04-03,Spring,Sunny,1
2023-04-03,Spring,Snowy,1
2023-04-04,Spring,Rainy,0
2023-04-04,Spring,Sunny,0
2023-04-04,Spring,Rainy,1
2023-04-04,Spring,Snowy,0
2023-04-04,Spring,Snowy,1
2023-04-04,Spring,Sunny,1
2023-04-04,Spring,Cloudy,1
2023-04-04,Spring,Cloudy,0
2023-04-05,Spring,Sunny,0
2023-04-05,Spring,Rainy,0
2023-04-05,Spring,Cloudy,0
2023-04-05,Spring,Snowy,0
2023-04-05,Spring,Cloudy,1
2023-04-05,Spring,Snowy,1
2023-04-05,Spring,Rainy,1
2023-04-05,Spring,Sunny,1
2023-04-06,Spring,Snowy,0
2023-04-06,Spring,Cloudy,1
2023-04-06,Spring,Sunny,0
2023-04-06,Spring,Cloudy,0
2023-04-06,Spring,Rainy,1
2023-04-06,Spring,Rainy,0
2023-04-06,Spring,Snowy,1
2023-04-06,Spring,Sunny,1
2023-04-07,Spring,Sunny,0
2023-04-07,Spring,Snowy,0
2023-04-07,Spring,Cloudy,1
2023-04-07,Spring,Rainy,0
2023-04-07,Spring,Cloudy,0
2023-04-07,Spring,Sunny,1
2023-04-07,Spring,Snowy,1
2023-04-07,Spring,Rainy,1
2023-04-08,Spring,Sunny,0
2023-04-08,Spring,Cloudy,0
2023-04-08,Spring,Snowy,0
2023-04-08,Spring,Rainy,0
2023-04-08,Spring,Rainy,1
2023-04-08,Spring,Sunny,1
2023-04-08,Spring,Cloudy,1
2023-04-08,Spring,Snowy,1
2023-04-09,Spring,Sunny,0
2023-04-09,Spring,Cloudy,0
2023-04-09,Spring,Rainy,0
2023-04-09,Spring,Snowy,0
2023-04-09,Spring,Rainy,1
2023-04-09,Spring,Sunny,1
2023-04-09,Spring,Snowy,1
2023-04-09,Spring,Cloudy,1
2023-04-10,Spring,Sunny,0
2023-04-10,Spring,Cloudy,0
2023-04-10,Spring,Snowy,0
2023-04-10,Spring,Cloudy,1
2023-04-10,Spring,Rainy,0
2023-04-10,Spring,Snowy,1
2023-04-10,Spring,Rainy,1
2023-04-10,Spring,Sunny,1
2023-04-11,Spring,Rainy,0
2023-04-11,Spring,Rainy,1
2023-04-11,Spring,Sunny,0
2023-04-11,Spring,Sunny,1
2023-04-11,Spring,Snowy,0
2023-04-11,Spring,Cloudy,0
2023-04-11,Spring,Cloudy,1
2023-04-11,Spring,Snowy,1
2023-04-12,Spring,Rainy,0
2023-04-12,Spring,Rainy,1
2023-04-12,Spring,Sunny,1
2023-04-12,Spring,Snowy,0
2023-04-12,Spring,Cloudy,0
2023-04-12,Spring,Cloudy,1
2023-04-12,Spring,Sunny,0
2023-04-12,Spring,Snowy,1
2023-04-13,Spring,Cloudy,0
2023-04-13,Spring,Sunny,0
2023-04-13,Spring,Snowy,0
2023-04-13,Spring,Rainy,0
2023-04-13,Spring,Rainy,1
2023-04-13,Spring,Sunny,1
2023-04-13,Spring,Cloudy,1
2023-04-13,Spring,Snowy,1
2023-04-14,Spring,Cloudy,0
2023-04-14,Spring,Rainy,0
2023-04-14,Spring,Snowy,0
2023-04-14,Spring,Sunny,0
2023-04-14,Spring,Cloudy,1
2023-04-14,Spring,Snowy,1
2023-04-14,Spring,Sunny,1
2023-04-14,Spring,Rainy,1
2023-04-15,Spring,Rainy,0
2023-04-15,Spring,Cloudy,0
2023-04-15,Spring,Sunny,0
2023-04-15,Spring,Snowy,0
2023-04-15,Spring,Cloudy,1
2023-04-15,Spring,Snowy,1
2023-04-15,Spring,Rainy,1
2023-04-15,Spring,Sunny,1
2023-04-16,Spring,Sunny,0
2023-04-16,Spring,Sunny,1
2023-04-16,Spring,Cloudy,1
2023-04-16,Spring,Cloudy,0
2023-04-16,Spring,Rainy,0
2023-04-16,Spring,Rainy,1
2023-04-16,Spring,Snowy,0
2023-04-16,Spring,Snowy,1
2023-04-17,Spring,Snowy,0
2023-04-17,Spring,Rainy,0
2023-04-17,Spring,Cloudy,1
2023-04-17,Spring,Cloudy,0
2023-04-17,Spring,Sunny,0
2023-04-17,Spring,Snowy,1
2023-04-17,Spring,Sunny,1
2023-04-17,Spring,Rainy,1
2023-04-18,Spring,Rainy,0
2023-04-18,Spring,Snowy,0
2023-04-18,Spring,Sunny,0
2023-04-18,Spring,Cloudy,1
2023-04-18,Spring,Sunny,1
2023-04-18,Spring,Cloudy,0
2023-04-18,Spring,Rainy,1
2023-04-18,Spring,Snowy,1
2023-04-19,Spring,Cloudy,1
2023-04-19,Spring,Cloudy,0
2023-04-19,Spring,Snowy,0
2023-04-19,Spring,Rainy,0
2023-04-19,Spring,Snowy,1
2023-04-19,Spring,Sunny,0
2023-04-19,Spring,Sunny,1
2023-04-19,Spring,Rainy,1
2023-04-20,Spring,Sunny,0
